id,replicon_primary,S_ARG,S_VF,S_MOB,S_HOST,S_REP,S_SIZE,S_BMG,S_GEO,S_HAB,S_GROW
258,,0.000000,0.000000,0.603921,0.760000,0.300000,0.737698,0.330000,0.000000,0.000000,0.223984
259,,0.436151,0.000000,0.679409,0.760000,0.300000,0.743023,0.900000,0.000000,0.000000,0.000000
260,,0.691284,0.000000,0.535622,0.800000,0.300000,0.717114,0.560000,0.360849,0.250000,0.223984
261,,0.000000,0.000000,0.612216,0.760000,0.300000,0.766977,0.290000,0.227670,0.083333,0.140165
262,,0.000000,0.000000,0.600363,0.720000,0.300000,0.752386,0.000000,0.000000,0.000000,0.140165
263,,0.000000,0.000000,0.602564,0.720000,0.300000,0.729559,0.000000,0.000000,0.000000,0.000000
264,,0.000000,0.000000,0.720000,0.720000,0.300000,0.464980,0.330000,0.000000,0.000000,0.000000
265,,0.000000,0.000000,0.446854,0.760000,0.300000,0.742787,0.290000,0.360849,0.083333,0.223984
266,,0.000000,0.000000,0.620742,0.720000,0.300000,0.728183,0.370000,0.000000,0.000000,0.140165
267,,0.691284,0.000000,0.696959,0.760000,0.300000,0.725927,0.680000,0.756304,0.500000,0.611119
268,,0.000000,0.510000,0.670587,0.800000,0.300000,0.705937,0.290000,0.360849,0.416667,0.839890
269,,0.000000,0.000000,0.091189,0.760000,0.300000,0.741101,0.900000,0.528634,0.500000,0.584842
270,,0.872303,0.720000,0.610112,0.840000,0.300000,0.748722,0.490000,0.528634,0.416667,0.403640
271,,0.000000,0.000000,0.088124,0.720000,0.300000,0.705471,0.330000,0.000000,0.000000,0.000000
272,,0.000000,0.330000,0.677039,0.740000,0.300000,0.703589,0.290000,0.000000,0.000000,0.000000
273,,0.524094,0.000000,0.072486,0.760000,0.300000,0.730498,0.290000,0.455340,0.166667,0.284318
274,,0.000000,0.000000,0.082494,0.760000,0.300000,0.761346,0.640000,0.227670,0.083333,0.000000
275,,0.436151,0.000000,0.612981,0.760000,0.300000,0.764095,0.530000,0.227670,0.166667,0.000000
276,,0.436151,0.510000,0.620347,0.760000,0.300000,0.741309,0.570000,0.227670,0.083333,0.000000
277,,0.000000,0.000000,0.085638,0.760000,0.300000,0.746450,0.640000,0.639151,0.416667,0.403640
278,,0.000000,0.330000,0.644762,0.740000,0.300000,0.736765,0.290000,0.000000,0.000000,0.000000
279,,0.000000,0.000000,0.087158,0.760000,0.300000,0.755103,0.640000,0.455340,0.250000,0.223984
280,,0.000000,0.000000,0.083194,0.760000,0.300000,0.757728,0.720000,0.588519,0.416667,0.458090
281,,0.000000,0.000000,0.083656,0.760000,0.300000,0.755445,0.720000,0.639151,0.333333,0.284318
282,,0.000000,0.000000,0.084104,0.720000,0.300000,0.744441,0.640000,0.227670,0.083333,0.000000
283,,0.872303,0.480000,0.641009,0.740000,0.300000,0.741970,0.290000,0.000000,0.000000,0.000000
284,,0.872303,0.330000,0.084283,0.780000,0.300000,0.743605,0.600000,0.528634,0.416667,0.418499
285,,0.000000,0.000000,0.080757,0.720000,0.300000,0.752189,0.640000,0.227670,0.166667,0.140165
286,,0.000000,0.000000,0.086018,0.760000,0.300000,0.744856,0.640000,0.528634,0.166667,0.370481
287,,0.872303,0.480000,0.640874,0.740000,0.300000,0.742165,0.290000,0.000000,0.000000,0.000000
288,,1.000000,0.000000,0.447483,0.800000,0.300000,0.709033,0.330000,0.455340,0.166667,0.403640
289,,0.872303,0.420000,0.662334,0.840000,0.300000,0.737280,0.370000,0.816189,0.416667,0.611119
290,,0.000000,0.000000,0.070000,0.760000,0.300000,0.767030,0.000000,0.588519,0.333333,0.331538
291,,0.000000,0.000000,0.070000,0.480000,0.300000,0.568129,0.000000,0.000000,0.000000,0.000000
292,,0.000000,0.000000,0.578814,0.760000,0.300000,0.500624,0.600000,0.528634,0.333333,0.611119
293,,0.000000,0.000000,0.595000,0.480000,0.300000,0.745154,0.000000,0.000000,0.000000,0.000000
294,,0.000000,0.000000,0.070000,0.520000,0.300000,0.561564,0.000000,0.000000,0.000000,0.000000
295,,0.000000,0.000000,0.070000,0.520000,0.300000,0.467110,0.000000,0.000000,0.000000,0.000000
296,,0.000000,0.000000,0.074778,0.480000,0.300000,0.687144,0.000000,0.000000,0.000000,0.000000
297,,0.000000,0.000000,0.084637,0.480000,0.300000,0.685751,0.330000,0.000000,0.000000,0.000000
298,,0.000000,0.000000,0.070000,0.480000,0.300000,0.674805,0.290000,0.000000,0.000000,0.000000
299,,0.000000,0.000000,0.070000,0.480000,0.300000,0.655036,0.000000,0.000000,0.000000,0.000000
300,,0.000000,0.000000,0.192750,0.480000,0.300000,0.471719,0.000000,0.000000,0.000000,0.000000
301,,0.000000,0.000000,0.070000,0.520000,0.300000,0.619740,0.000000,0.000000,0.000000,0.223984
302,,0.000000,0.000000,0.070000,0.520000,0.300000,0.694541,0.410000,0.000000,0.000000,0.000000
303,,0.000000,0.000000,0.070000,0.520000,0.300000,0.623842,0.000000,0.000000,0.000000,0.223984
304,,0.000000,0.000000,0.077782,0.520000,0.300000,0.654771,0.370000,0.227670,0.000000,0.140165
305,,0.000000,0.000000,0.070000,0.520000,0.300000,0.686246,0.330000,0.000000,0.000000,0.000000
306,,0.000000,0.000000,0.070000,0.520000,0.300000,0.676665,0.000000,0.227670,0.000000,0.140165
307,,0.000000,0.000000,0.085625,0.520000,0.300000,0.608510,0.000000,0.000000,0.000000,0.000000
308,,0.000000,0.000000,0.070000,0.520000,0.300000,0.676036,0.370000,0.000000,0.000000,0.000000
309,,0.000000,0.000000,0.077227,0.520000,0.300000,0.659680,0.370000,0.000000,0.000000,0.140165
310,,0.000000,0.000000,0.070000,0.520000,0.300000,0.687133,0.290000,0.000000,0.000000,0.000000
311,,0.000000,0.000000,0.078434,0.520000,0.300000,0.695429,0.000000,0.000000,0.000000,0.000000
312,,0.000000,0.000000,0.070000,0.520000,0.300000,0.672254,0.410000,0.227670,0.000000,0.140165
313,,0.000000,0.000000,0.070000,0.520000,0.300000,0.628066,0.330000,0.227670,0.083333,0.223984
314,,0.000000,0.000000,0.070000,0.520000,0.300000,0.602403,0.000000,0.000000,0.000000,0.000000
315,,0.000000,0.000000,0.070000,0.520000,0.300000,0.468035,0.000000,0.000000,0.000000,0.000000
316,,0.000000,0.000000,0.077833,0.480000,0.300000,0.700336,0.410000,0.000000,0.000000,0.000000
317,,0.000000,0.000000,0.070000,0.520000,0.300000,0.669430,0.370000,0.360849,0.083333,0.331538
318,,0.000000,0.000000,0.070000,0.480000,0.300000,0.675254,0.410000,0.000000,0.000000,0.000000
319,,0.000000,0.000000,0.070000,0.480000,0.300000,0.645104,0.000000,0.000000,0.000000,0.000000
320,,0.000000,0.000000,0.070000,0.480000,0.300000,0.622411,0.290000,0.000000,0.000000,0.000000
321,,0.436151,0.000000,0.509635,0.520000,0.300000,0.639350,0.480000,0.000000,0.000000,0.140165
322,,0.000000,0.000000,0.070000,0.520000,0.300000,0.607310,0.290000,0.000000,0.000000,0.000000
323,,0.000000,0.000000,0.070000,0.520000,0.300000,0.690559,0.410000,0.000000,0.000000,0.284318
324,,0.000000,0.000000,0.083564,0.520000,0.300000,0.617899,0.000000,0.000000,0.000000,0.000000
325,,0.000000,0.000000,0.070000,0.520000,0.300000,0.692183,0.330000,0.000000,0.000000,0.140165
326,,0.436151,0.000000,0.523267,0.520000,0.300000,0.650359,0.000000,0.000000,0.000000,0.284318
327,,0.000000,0.000000,0.070000,0.520000,0.300000,0.671973,0.370000,0.000000,0.000000,0.000000
328,,0.000000,0.000000,0.084748,0.520000,0.300000,0.612344,0.000000,0.227670,0.083333,0.223984
329,,0.000000,0.000000,0.070000,0.520000,0.300000,0.660114,0.490000,0.000000,0.000000,0.000000
330,,0.000000,0.000000,0.070000,0.520000,0.300000,0.652815,0.450000,0.000000,0.000000,0.000000
331,,0.000000,0.000000,0.070000,0.520000,0.300000,0.649372,0.330000,0.000000,0.000000,0.000000
332,,0.000000,0.000000,0.070000,0.520000,0.300000,0.639869,0.000000,0.000000,0.000000,0.000000
333,,0.000000,0.000000,0.070000,0.520000,0.300000,0.639718,0.410000,0.000000,0.000000,0.000000
334,,0.000000,0.000000,0.070000,0.520000,0.300000,0.638975,0.000000,0.000000,0.000000,0.000000
335,,0.000000,0.000000,0.070000,0.520000,0.300000,0.587616,0.290000,0.000000,0.000000,0.223984
336,,0.000000,0.000000,0.070000,0.520000,0.300000,0.620338,0.370000,0.000000,0.000000,0.000000
337,,0.000000,0.000000,0.070000,0.520000,0.300000,0.615498,0.000000,0.000000,0.000000,0.000000
338,,0.000000,0.000000,0.070000,0.520000,0.300000,0.610243,0.000000,0.000000,0.000000,0.000000
339,,0.000000,0.000000,0.070000,0.520000,0.300000,0.596948,0.000000,0.000000,0.000000,0.000000
340,,0.000000,0.000000,0.070000,0.520000,0.300000,0.596270,0.330000,0.000000,0.000000,0.000000
341,,0.000000,0.000000,0.070000,0.520000,0.300000,0.592366,0.290000,0.000000,0.000000,0.000000
342,,0.000000,0.000000,0.070000,0.520000,0.300000,0.568281,0.000000,0.000000,0.000000,0.000000
343,,0.000000,0.000000,0.070000,0.520000,0.300000,0.550296,0.000000,0.000000,0.000000,0.000000
344,,0.000000,0.000000,0.070000,0.520000,0.300000,0.692829,0.410000,0.227670,0.083333,0.223984
345,,0.000000,0.000000,0.070000,0.520000,0.300000,0.652008,0.290000,0.000000,0.000000,0.000000
346,,0.000000,0.000000,0.070000,0.520000,0.300000,0.583925,0.000000,0.000000,0.083333,0.140165
347,,0.000000,0.000000,0.070000,0.520000,0.300000,0.677442,0.330000,0.227670,0.083333,0.000000
348,,0.000000,0.000000,0.070000,0.520000,0.300000,0.622718,0.000000,0.528634,0.166667,0.284318
349,IncQ1,0.691284,0.000000,0.420000,0.800000,0.500000,0.570254,0.000000,0.360849,0.166667,0.403640
350,,0.000000,0.000000,0.070000,0.520000,0.300000,0.702124,0.000000,0.000000,0.000000,0.000000
351,,0.000000,0.000000,0.070000,0.520000,0.300000,0.664015,0.000000,0.000000,0.000000,0.223984
352,,0.000000,0.000000,0.070000,0.520000,0.300000,0.660180,0.290000,0.000000,0.000000,0.000000
353,,0.000000,0.000000,0.086455,0.520000,0.300000,0.651076,0.000000,0.000000,0.000000,0.000000
354,,0.000000,0.000000,0.070000,0.520000,0.300000,0.648212,0.000000,0.000000,0.000000,0.000000
355,,0.000000,0.000000,0.595000,0.480000,0.300000,0.761954,0.000000,0.000000,0.000000,0.000000
356,,0.000000,0.000000,0.070000,0.480000,0.300000,0.688667,0.330000,0.000000,0.000000,0.000000
357,,0.000000,0.000000,0.070000,0.520000,0.300000,0.637415,0.330000,0.227670,0.083333,0.000000
358,,0.000000,0.000000,0.070000,0.480000,0.300000,0.657875,0.330000,0.000000,0.000000,0.000000
359,,0.000000,0.000000,0.070000,0.520000,0.300000,0.673265,0.330000,0.227670,0.083333,0.000000
360,,0.000000,0.000000,0.070000,0.520000,0.300000,0.646702,0.330000,0.227670,0.083333,0.000000
361,,0.000000,0.000000,0.070000,0.480000,0.300000,0.666614,0.410000,0.000000,0.000000,0.000000
362,,0.000000,0.000000,0.070000,0.480000,0.300000,0.664617,0.000000,0.000000,0.000000,0.000000
363,,0.000000,0.000000,0.078766,0.480000,0.300000,0.646865,0.330000,0.000000,0.000000,0.000000
364,,0.000000,0.000000,0.070000,0.520000,0.300000,0.638162,0.000000,0.227670,0.083333,0.000000
365,,0.000000,0.000000,0.073532,0.520000,0.300000,0.707185,0.370000,0.000000,0.000000,0.000000
366,,0.000000,0.000000,0.073874,0.520000,0.300000,0.701057,0.370000,0.000000,0.000000,0.000000
367,,0.000000,0.000000,0.073922,0.520000,0.300000,0.700246,0.330000,0.000000,0.000000,0.000000
368,,0.000000,0.000000,0.070000,0.520000,0.300000,0.693713,0.370000,0.000000,0.000000,0.000000
369,,0.000000,0.000000,0.070000,0.520000,0.300000,0.575866,0.000000,0.000000,0.000000,0.000000
370,,0.000000,0.000000,0.256413,0.520000,0.300000,0.516898,0.000000,0.000000,0.000000,0.000000
371,,1.000000,0.000000,0.096521,0.800000,0.300000,0.680205,0.000000,0.000000,0.000000,0.000000
372,,0.000000,0.000000,0.070000,0.800000,0.300000,0.578482,0.000000,0.000000,0.000000,0.000000
373,,0.000000,0.000000,0.431993,0.800000,0.300000,0.672063,0.000000,0.000000,0.000000,0.000000
374,,0.000000,0.000000,0.442425,0.800000,0.300000,0.630532,0.000000,0.227670,0.083333,0.000000
375,,0.000000,0.000000,0.420000,0.800000,0.300000,0.573260,0.000000,0.000000,0.000000,0.000000
376,,0.000000,0.000000,0.070000,0.800000,0.300000,0.608930,0.000000,0.000000,0.000000,0.000000
377,,0.000000,0.000000,0.420000,0.800000,0.300000,0.570217,0.000000,0.000000,0.000000,0.000000
378,,0.000000,0.000000,0.146923,0.800000,0.300000,0.502733,0.440000,0.000000,0.000000,0.000000
379,,0.000000,0.000000,0.086717,0.800000,0.300000,0.604028,0.000000,0.227670,0.250000,0.140165
380,,0.000000,0.000000,0.070000,0.800000,0.300000,0.707718,0.410000,0.000000,0.000000,0.000000
381,,0.000000,0.000000,0.070000,0.800000,0.300000,0.519882,0.000000,0.000000,0.000000,0.000000
382,,0.000000,0.000000,0.070000,0.800000,0.300000,0.533218,0.000000,0.000000,0.000000,0.000000
383,,0.000000,0.480000,0.070000,0.820000,0.300000,0.640067,0.330000,0.455340,0.083333,0.140165
384,,0.000000,0.000000,0.420000,0.800000,0.300000,0.644877,0.000000,0.000000,0.000000,0.000000
385,,0.000000,0.000000,0.070000,0.800000,0.300000,0.586209,0.000000,0.000000,0.000000,0.000000
386,,0.691284,0.480000,0.093290,0.820000,0.300000,0.628020,0.000000,0.000000,0.000000,0.000000
387,,0.691284,0.000000,0.209147,0.800000,0.300000,0.463399,0.440000,0.000000,0.000000,0.000000
388,,0.000000,0.000000,0.140588,0.800000,0.300000,0.508436,0.000000,0.000000,0.000000,0.000000
389,,0.000000,0.000000,0.070000,0.800000,0.300000,0.596997,0.000000,0.000000,0.166667,0.000000
390,,0.000000,0.000000,0.088345,0.800000,0.300000,0.643858,0.000000,0.000000,0.000000,0.000000
391,,0.000000,0.000000,0.316305,0.800000,0.300000,0.471502,0.000000,0.000000,0.000000,0.000000
392,,0.691284,0.000000,0.070000,0.800000,0.300000,0.497458,0.000000,0.000000,0.000000,0.000000
393,,0.000000,0.000000,0.155179,0.800000,0.300000,0.495967,0.000000,0.000000,0.000000,0.000000
394,,0.000000,0.000000,0.070000,0.800000,0.300000,0.500307,0.000000,0.000000,0.000000,0.000000
395,,0.000000,0.000000,0.070000,0.800000,0.300000,0.710448,0.410000,0.000000,0.000000,0.000000
396,,0.000000,0.000000,0.070000,0.800000,0.300000,0.635043,0.290000,0.000000,0.000000,0.000000
397,,0.000000,0.000000,0.070000,0.800000,0.300000,0.566833,0.000000,0.000000,0.000000,0.000000
398,,0.000000,0.000000,0.070000,0.800000,0.300000,0.680231,0.000000,0.000000,0.000000,0.000000
399,,0.000000,0.000000,0.078361,0.800000,0.300000,0.650008,0.330000,0.000000,0.000000,0.000000
400,,0.000000,0.000000,0.076495,0.800000,0.300000,0.666763,0.290000,0.000000,0.000000,0.000000
401,,0.000000,0.000000,0.070000,0.800000,0.300000,0.621752,0.000000,0.000000,0.000000,0.000000
402,,0.000000,0.000000,0.070000,0.800000,0.300000,0.633629,0.000000,0.000000,0.000000,0.000000
403,,0.000000,0.000000,0.070000,0.800000,0.300000,0.572325,0.000000,0.000000,0.000000,0.000000
404,,0.000000,0.000000,0.070000,0.800000,0.300000,0.657980,0.000000,0.000000,0.000000,0.000000
405,,0.000000,0.480000,0.070000,0.820000,0.300000,0.701901,0.000000,0.000000,0.000000,0.000000
406,,0.000000,0.000000,0.073732,0.800000,0.300000,0.703528,0.370000,0.000000,0.000000,0.000000
407,,0.691284,0.000000,0.176315,0.800000,0.300000,0.598541,0.440000,0.000000,0.000000,0.000000
408,,0.000000,0.000000,0.070000,0.800000,0.300000,0.591380,0.000000,0.000000,0.000000,0.000000
409,,0.000000,0.000000,0.070000,0.800000,0.300000,0.596750,0.000000,0.000000,0.000000,0.000000
410,,0.000000,0.000000,0.070000,0.800000,0.300000,0.714029,0.450000,0.000000,0.000000,0.000000
411,,0.000000,0.000000,0.210449,0.800000,0.300000,0.462780,0.000000,0.000000,0.000000,0.000000
412,,1.000000,0.000000,0.100757,0.800000,0.300000,0.655565,0.000000,0.000000,0.000000,0.000000
413,,0.000000,0.000000,0.070000,0.800000,0.300000,0.611906,0.000000,0.360849,0.250000,0.403640
414,,0.000000,0.000000,0.070000,0.800000,0.300000,0.587644,0.000000,0.000000,0.000000,0.000000
415,,1.000000,0.000000,0.472341,0.800000,0.300000,0.635090,0.000000,0.455340,0.666667,0.786936
416,,0.000000,0.000000,0.249211,0.800000,0.300000,0.519513,0.000000,0.000000,0.000000,0.000000
417,,0.000000,0.000000,0.070000,0.800000,0.300000,0.551154,0.000000,0.528634,0.250000,0.331538
418,,0.000000,0.000000,0.086282,0.800000,0.300000,0.651775,0.640000,0.000000,0.000000,0.000000
419,,0.000000,0.000000,0.077911,0.800000,0.300000,0.653674,0.000000,0.000000,0.000000,0.000000
420,,0.691284,0.000000,0.161601,0.800000,0.300000,0.633015,0.000000,0.000000,0.000000,0.000000
421,,0.872303,0.000000,0.420000,0.800000,0.300000,0.639298,0.000000,0.000000,0.000000,0.000000
422,,0.872303,0.000000,0.070000,0.800000,0.300000,0.604006,0.000000,0.000000,0.000000,0.000000
423,,0.000000,0.000000,0.137720,0.800000,0.300000,0.584095,0.290000,0.360849,0.333333,0.521067
424,,0.000000,0.000000,0.093745,0.800000,0.300000,0.626735,0.000000,0.000000,0.000000,0.000000
425,,0.000000,0.000000,0.070000,0.800000,0.300000,0.511786,0.000000,0.360849,0.083333,0.000000
426,,0.000000,0.000000,0.070000,0.800000,0.300000,0.520562,0.000000,0.360849,0.333333,0.370481
427,,0.436151,0.000000,0.092745,0.800000,0.300000,0.583594,0.600000,1.000000,1.000000,1.000000
428,,0.436151,0.000000,0.077447,0.800000,0.300000,0.657687,0.290000,0.000000,0.000000,0.000000
429,,0.000000,0.000000,0.126904,0.800000,0.300000,0.522737,0.000000,0.000000,0.000000,0.000000
430,,0.000000,0.000000,0.070000,0.800000,0.300000,0.492843,0.000000,0.000000,0.000000,0.000000
431,,0.000000,0.000000,0.093364,0.800000,0.300000,0.581809,0.000000,0.227670,0.250000,0.284318
432,,0.000000,0.000000,0.081655,0.800000,0.300000,0.627963,0.000000,0.000000,0.000000,0.000000
433,,0.000000,0.000000,0.081426,0.800000,0.300000,0.629280,0.000000,0.000000,0.000000,0.000000
434,,0.000000,0.000000,0.087146,0.800000,0.300000,0.694342,0.330000,0.000000,0.000000,0.000000
435,,0.000000,0.000000,0.074632,0.800000,0.300000,0.689194,0.330000,0.000000,0.000000,0.000000
436,,0.000000,0.000000,0.097926,0.800000,0.300000,0.642881,0.450000,0.227670,0.083333,0.140165
437,,0.000000,0.000000,0.070000,0.800000,0.300000,0.668695,0.290000,0.000000,0.000000,0.000000
438,,0.000000,0.000000,0.076362,0.800000,0.300000,0.668143,0.000000,0.000000,0.000000,0.000000
439,,0.436151,0.000000,0.123821,0.800000,0.300000,0.599340,0.290000,0.227670,0.083333,0.000000
440,,0.000000,0.000000,0.133151,0.800000,0.300000,0.607822,0.750000,0.227670,0.000000,0.223984
441,,0.000000,0.000000,0.078946,0.800000,0.300000,0.645517,0.000000,0.000000,0.000000,0.000000
442,,0.000000,0.000000,0.430746,0.800000,0.300000,0.633353,0.000000,0.000000,0.000000,0.000000
443,,0.000000,0.000000,0.092046,0.800000,0.300000,0.631663,0.330000,0.000000,0.000000,0.000000
444,,0.000000,0.000000,0.081111,0.800000,0.300000,0.631135,0.000000,0.000000,0.000000,0.000000
445,,0.000000,0.000000,0.420000,0.800000,0.300000,0.613097,0.000000,0.000000,0.000000,0.000000
446,,0.000000,0.000000,0.070000,0.800000,0.300000,0.611279,0.000000,0.000000,0.000000,0.000000
447,,0.000000,0.000000,0.175239,0.800000,0.300000,0.554840,0.000000,0.455340,0.166667,0.555173
448,,0.000000,0.000000,0.070000,0.800000,0.300000,0.580103,0.000000,0.000000,0.000000,0.000000
449,,0.000000,0.000000,0.094446,0.800000,0.300000,0.578807,0.000000,0.000000,0.000000,0.000000
450,,0.000000,0.000000,0.096944,0.800000,0.300000,0.572349,0.000000,0.000000,0.000000,0.000000
451,,0.000000,0.000000,0.101341,0.800000,0.300000,0.562317,0.000000,0.000000,0.000000,0.000000
452,,0.872303,0.000000,0.070000,0.800000,0.300000,0.552727,0.000000,0.000000,0.000000,0.000000
453,,0.000000,0.000000,0.142851,0.800000,0.300000,0.552341,0.000000,0.000000,0.000000,0.000000
454,,0.000000,0.000000,0.121778,0.800000,0.300000,0.529002,0.000000,0.000000,0.000000,0.000000
455,,0.000000,0.000000,0.124446,0.800000,0.300000,0.525667,0.000000,0.000000,0.000000,0.000000
456,,0.000000,0.000000,0.070000,0.800000,0.300000,0.524476,0.000000,0.000000,0.000000,0.000000
457,,0.000000,0.000000,0.070000,0.800000,0.300000,0.521028,0.000000,0.000000,0.000000,0.000000
458,,0.000000,0.000000,0.146065,0.800000,0.300000,0.503477,0.000000,0.000000,0.000000,0.000000
459,,0.000000,0.000000,0.070000,0.800000,0.300000,0.492048,0.000000,0.000000,0.000000,0.000000
460,,0.000000,0.000000,0.172599,0.800000,0.300000,0.483619,0.000000,0.000000,0.000000,0.000000
461,,0.000000,0.000000,0.070000,0.800000,0.300000,0.480553,0.000000,0.000000,0.000000,0.000000
462,,0.000000,0.000000,0.179329,0.800000,0.300000,0.479403,0.000000,0.000000,0.000000,0.000000
463,,0.000000,0.000000,0.081346,0.800000,0.300000,0.629744,0.000000,0.000000,0.000000,0.000000
464,,0.000000,0.000000,0.070000,0.800000,0.300000,0.605222,0.000000,0.000000,0.000000,0.000000
465,,0.000000,0.000000,0.128252,0.800000,0.300000,0.521183,0.000000,0.000000,0.000000,0.000000
466,,0.000000,0.000000,0.093742,0.800000,0.300000,0.626745,0.000000,0.000000,0.000000,0.000000
467,,0.000000,0.000000,0.070000,0.800000,0.300000,0.579933,0.000000,0.000000,0.000000,0.000000
468,,0.000000,0.000000,0.082931,0.800000,0.300000,0.621069,0.000000,0.000000,0.000000,0.000000
469,,0.000000,0.000000,0.095022,0.800000,0.300000,0.650167,0.290000,0.000000,0.000000,0.000000
470,,0.000000,0.480000,0.070000,0.820000,0.300000,0.685244,0.290000,0.967127,0.750000,0.871104
471,,0.691284,0.000000,0.095185,0.800000,0.300000,0.649737,0.290000,0.000000,0.000000,0.223984
472,,0.000000,0.000000,0.070000,0.800000,0.300000,0.502083,0.000000,0.000000,0.000000,0.000000
473,,0.000000,0.000000,0.070000,0.800000,0.300000,0.458877,0.000000,0.000000,0.000000,0.000000
474,,0.000000,0.000000,0.109883,0.800000,0.300000,0.546323,0.330000,0.000000,0.000000,0.000000
